"x_coord"	"y_coord"	"lon"	"lat"
5257500	5992500	-62.6955279204896	-36.1875592581988
5262500	5992500	-62.6400037406661	-36.1887975623295
5267500	5992500	-62.5844762075148	-36.1900101459653
5272500	5992500	-62.5289453912235	-36.1911970042189
5277500	5992500	-62.4734113620057	-36.1923581323061
5282500	5992500	-62.4178741901007	-36.1934935255459
5287500	5992500	-62.3623339457725	-36.1946031793606
5292500	5992500	-62.3067906993094	-36.1956870892757
5297500	5992500	-62.2512445210237	-36.1967452509201
5302500	5992500	-62.1956954812509	-36.1977776600263
5307500	5992500	-62.1401436503491	-36.19878431243
5312500	5992500	-62.0845890986987	-36.1997652040704
5317500	5992500	-62.0290318967014	-36.2007203309905
5322500	5992500	-61.9734721147803	-36.2016496893366
5327500	5992500	-61.9179098233787	-36.2025532753588
5332500	5992500	-61.86234509296	-36.2034310854108
5337500	5992500	-61.8067779940068	-36.2042831159501
5342500	5992500	-61.7512085970206	-36.2051093635379
5347500	5992500	-61.6956369725211	-36.2059098248393
5352500	5992500	-61.6400631910459	-36.2066844966229
5357500	5992500	-61.5844873231494	-36.2074333757616
5362500	5992500	-61.5289094394029	-36.208156459232
5367500	5992500	-61.4733296103934	-36.2088537441145
5372500	5992500	-61.4177479067236	-36.2095252275939
5377500	5992500	-61.362164399011	-36.2101709069586
5382500	5992500	-61.3065791578874	-36.2107907796011
5387500	5992500	-61.2509922539986	-36.2113848430182
5392500	5992500	-61.1954037580033	-36.2119530948104
5397500	5992500	-61.1398137405731	-36.2124955326828
5402500	5992500	-61.0842222723915	-36.2130121544443
5407500	5992500	-61.0286294241539	-36.2135029580081
5412500	5992500	-60.9730352665661	-36.2139679413915
5417500	5992500	-60.9174398703449	-36.2144071027161
5422500	5992500	-60.8618433062166	-36.2148204402078
5427500	5992500	-60.8062456449169	-36.2152079521966
5432500	5992500	-60.7506469571901	-36.215569637117
5437500	5992500	-60.695047313789	-36.2159054935075
5442500	5992500	-60.6394467854735	-36.2162155200111
5447500	5992500	-60.5838454430111	-36.2164997153751
5452500	5992500	-60.5282433571753	-36.2167580784512
5457500	5992500	-60.4726405987458	-36.2169906081954
5462500	5992500	-60.4170372385076	-36.217197303668
5467500	5992500	-60.3614333472504	-36.2173781640337
5472500	5992500	-60.3058289957682	-36.2175331885618
5127500	5997500	-64.1353884921267	-36.1014120300682
5132500	5997500	-64.0800074504877	-36.1033138989118
5137500	5997500	-64.0246212532057	-36.1051902519934
5142500	5997500	-63.9692299694462	-36.1070410817849
5147500	5997500	-63.9138336684146	-36.1088663808591
5152500	5997500	-63.8584324193558	-36.11066614189
5157500	5997500	-63.8030262915535	-36.112440357653
5162500	5997500	-63.7476153543297	-36.1141890210249
5167500	5997500	-63.6921996770445	-36.1159121249836
5172500	5997500	-63.6367793290951	-36.1176096626088
5177500	5997500	-63.5813543799154	-36.1192816270817
5182500	5997500	-63.5259248989756	-36.1209280116851
5187500	5997500	-63.4704909557817	-36.1225488098037
5192500	5997500	-63.4150526198746	-36.1241440149238
5197500	5997500	-63.3596099608301	-36.1257136206337
5202500	5997500	-63.3041630482578	-36.1272576206237
5207500	5997500	-63.2487119518011	-36.1287760086859
5212500	5997500	-63.1932567411361	-36.1302687787149
5217500	5997500	-63.1377974859715	-36.131735924707
5222500	5997500	-63.0823342560481	-36.133177440761
5227500	5997500	-63.0268671211377	-36.134593321078
5232500	5997500	-62.9713961510431	-36.1359835599613
5237500	5997500	-62.9159214155974	-36.1373481518169
5242500	5997500	-62.8604429846634	-36.138687091153
5247500	5997500	-62.8049609281332	-36.1400003725805
5252500	5997500	-62.7494753159273	-36.1412879908129
5257500	5997500	-62.6939862179945	-36.1425499406663
5262500	5997500	-62.6384937043111	-36.1437862170597
5267500	5997500	-62.5829978448803	-36.1449968150147
5272500	5997500	-62.5274987097319	-36.1461817296558
5277500	5997500	-62.4719963689216	-36.1473409562104
5282500	5997500	-62.4164908925304	-36.1484744900089
5287500	5997500	-62.3609823506641	-36.1495823264846
5292500	5997500	-62.3054708134527	-36.1506644611741
5297500	5997500	-62.2499563510501	-36.1517208897167
5302500	5997500	-62.1944390336331	-36.1527516078553
5307500	5997500	-62.1389189314014	-36.1537566114356
5312500	5997500	-62.0833961145764	-36.1547358964069
5317500	5997500	-62.0278706534014	-36.1556894588215
5322500	5997500	-61.9723426181404	-36.1566172948353
5327500	5997500	-61.9168120790777	-36.1575194007073
5332500	5997500	-61.8612791065176	-36.1583957728002
5337500	5997500	-61.8057437707838	-36.1592464075799
5342500	5997500	-61.7502061422185	-36.1600713016162
5347500	5997500	-61.6946662911821	-36.160870451582
5352500	5997500	-61.6391242880528	-36.1616438542541
5357500	5997500	-61.5835802032258	-36.1623915065127
5362500	5997500	-61.5280341071125	-36.1631134053419
5367500	5997500	-61.4724860701408	-36.1638095478291
5372500	5997500	-61.4169361627535	-36.1644799311659
5377500	5997500	-61.3613844554085	-36.1651245526474
5382500	5997500	-61.3058310185781	-36.1657434096723
5387500	5997500	-61.2502759227479	-36.1663364997436
5392500	5997500	-61.194719238417	-36.1669038204676
5397500	5997500	-61.1391610360971	-36.1674453695549
5402500	5997500	-61.0836013863117	-36.1679611448197
5407500	5997500	-61.0280403595962	-36.1684511441804
5412500	5997500	-60.9724780264965	-36.168915365659
5417500	5997500	-60.9169144575691	-36.1693538073818
5422500	5997500	-60.8613497233803	-36.1697664675788
5427500	5997500	-60.8057838945057	-36.1701533445843
5432500	5997500	-60.7502170415294	-36.1705144368363
5437500	5997500	-60.6946492350438	-36.1708497428771
5442500	5997500	-60.6390805456488	-36.1711592613529
5447500	5997500	-60.5835110439513	-36.1714429910141
5452500	5997500	-60.5279408005649	-36.1717009307151
5457500	5997500	-60.4723698861087	-36.1719330794145
5462500	5997500	-60.4167983712073	-36.1721394361748
5467500	5997500	-60.3612263264901	-36.1723200001629
5472500	5997500	-60.3056538225908	-36.1724747706497
5127500	6002500	-64.1330318700223	-36.0564696781713
5132500	6002500	-64.0776821732752	-36.0583684342575
5137500	6002500	-64.0223273324868	-36.0602417161978
5142500	6002500	-63.9669674166686	-36.062089516482
5147500	6002500	-63.9116024948719	-36.0639118277011
5152500	6002500	-63.8562326361875	-36.0657086425469
5157500	6002500	-63.8008579097448	-36.067479953812
5162500	6002500	-63.7454783847112	-36.0692257543904
5167500	6002500	-63.6900941302922	-36.0709460372773
5172500	6002500	-63.6347052157301	-36.0726407955688
5177500	6002500	-63.5793117103039	-36.0743100224628
5182500	6002500	-63.5239136833287	-36.0759537112583
5187500	6002500	-63.4685112041553	-36.077571855356
5192500	6002500	-63.4131043421692	-36.0791644482579
5197500	6002500	-63.3576931667906	-36.0807314835678
5202500	6002500	-63.3022777474734	-36.0822729549914
5207500	6002500	-63.2468581537053	-36.0837888563358
5212500	6002500	-63.1914344550064	-36.0852791815101
5217500	6002500	-63.1360067209294	-36.0867439245255
5222500	6002500	-63.0805750210588	-36.088183079495
5227500	6002500	-63.0251394250101	-36.0895966406337
5232500	6002500	-62.9697000024297	-36.0909846022587
5237500	6002500	-62.9142568229941	-36.0923469587894
5242500	6002500	-62.8588099564093	-36.0936837047475
5247500	6002500	-62.8033594724107	-36.0949948347568
5252500	6002500	-62.7479054407619	-36.0962803435438
5257500	6002500	-62.6924479312545	-36.097540225937
5262500	6002500	-62.6369870137078	-36.0987744768678
5267500	6002500	-62.5815227579677	-36.0999830913697
5272500	6002500	-62.5260552339066	-36.1011660645792
5277500	6002500	-62.4705845114226	-36.1023233917353
5282500	6002500	-62.4151106604393	-36.1034550681795
5287500	6002500	-62.3596337509047	-36.1045610893564
5292500	6002500	-62.3041538527911	-36.1056414508132
5297500	6002500	-62.2486710360945	-36.1066961482
5302500	6002500	-62.1931853708338	-36.1077251772698
5307500	6002500	-62.1376969270504	-36.1087285338785
5312500	6002500	-62.0822057748078	-36.1097062139852
5317500	6002500	-62.0267119841909	-36.1106582136518
5322500	6002500	-61.9712156253053	-36.1115845290434
5327500	6002500	-61.9157167682772	-36.1124851564283
5332500	6002500	-61.8602154832522	-36.1133600921778
5337500	6002500	-61.8047118403954	-36.1142093327665
5342500	6002500	-61.7492059098904	-36.1150328747725
5347500	6002500	-61.6936977619389	-36.1158307148767
5352500	6002500	-61.6381874667603	-36.1166028498638
5357500	6002500	-61.5826750945909	-36.1173492766215
5362500	6002500	-61.5271607156833	-36.1180699921413
5367500	6002500	-61.4716444003062	-36.1187649935177
5372500	6002500	-61.4161262187435	-36.1194342779489
5377500	6002500	-61.360606241294	-36.1200778427367
5382500	6002500	-61.3050845382706	-36.1206956852863
5387500	6002500	-61.24956118	-36.1212878031064
5392500	6002500	-61.1940362368218	-36.1218541938094
5397500	6002500	-61.1385097790884	-36.1223948551113
5402500	6002500	-61.082981877164	-36.1229097848317
5407500	6002500	-61.0274526014244	-36.1233989808939
5412500	6002500	-60.9719220222561	-36.1238624413249
5417500	6002500	-60.9163902100562	-36.1243001642554
5422500	6002500	-60.8608572352314	-36.1247121479198
5427500	6002500	-60.8053231681975	-36.1250983906563
5432500	6002500	-60.7497880793792	-36.1254588909068
5437500	6002500	-60.6942520392091	-36.1257936472172
5442500	6002500	-60.6387151181275	-36.1261026582369
5447500	6002500	-60.5831773865817	-36.1263859227194
5452500	6002500	-60.5276389150251	-36.1266434395217
5457500	6002500	-60.4720997739174	-36.1268752076051
5462500	6002500	-60.4165600337234	-36.1270812260344
5467500	6002500	-60.3610197649126	-36.1272614939784
5472500	6002500	-60.3054790379589	-36.1274160107098
5127500	6007500	-64.1306804609368	-36.0115268541394
5132500	6007500	-64.0753620401104	-36.0134225009385
5137500	6007500	-64.0200384868038	-36.0152927151619
5142500	6007500	-63.9647098698754	-36.0171374893178
5147500	6007500	-63.909376258223	-36.018956816015
5152500	6007500	-63.8540377207836	-36.0207506879627
5157500	6007500	-63.7986943265328	-36.0225190979713
5162500	6007500	-63.7433461444841	-36.0242620389518
5167500	6007500	-63.6879932436888	-36.0259795039162
5172500	6007500	-63.6326356932349	-36.0276714859776
5177500	6007500	-63.5772735622471	-36.0293379783501
5182500	6007500	-63.5219069198859	-36.0309789743491
5187500	6007500	-63.4665358353472	-36.032594467391
5192500	6007500	-63.4111603778619	-36.0341844509937
5197500	6007500	-63.355780616695	-36.0357489187765
5202500	6007500	-63.3003966211455	-36.0372878644601
5207500	6007500	-63.2450084605456	-36.0388012818669
5212500	6007500	-63.1896162042601	-36.0402891649206
5217500	6007500	-63.1342199216862	-36.0417515076468
5222500	6007500	-63.0788196822526	-36.0431883041728
5227500	6007500	-63.0234155554192	-36.0445995487277
5232500	6007500	-62.9680076106764	-36.0459852356424
5237500	6007500	-62.9125959175446	-36.0473453593498
5242500	6007500	-62.8571805455739	-36.0486799143849
5247500	6007500	-62.8017615643431	-36.0499888953845
5252500	6007500	-62.7463390434595	-36.0512722970877
5257500	6007500	-62.6909130525584	-36.0525301143358
5262500	6007500	-62.6354836613022	-36.0537623420723
5267500	6007500	-62.5800509393803	-36.0549689753428
5272500	6007500	-62.5246149565082	-36.0561500092956
5277500	6007500	-62.4691757824271	-36.0573054391811
5282500	6007500	-62.4137334869035	-36.0584352603522
5287500	6007500	-62.3582881397283	-36.0595394682646
5292500	6007500	-62.3028398107165	-36.0606180584761
5297500	6007500	-62.2473885697068	-36.0616710266475
5302500	6007500	-62.1919344865607	-36.062698368542
5307500	6007500	-62.1364776311622	-36.0637000800257
5312500	6007500	-62.081018073417	-36.0646761570673
5317500	6007500	-62.0255558832524	-36.0656265957384
5322500	6007500	-61.9700911306162	-36.0665513922133
5327500	6007500	-61.9146238854767	-36.0674505427693
5332500	6007500	-61.8591542178217	-36.0683240437866
5337500	6007500	-61.8036821976582	-36.0691718917485
5342500	6007500	-61.7482078950117	-36.069994083241
5347500	6007500	-61.6927313799257	-36.0707906149534
5352500	6007500	-61.6372527224614	-36.071561483678
5357500	6007500	-61.5817719926968	-36.0723066863103
5362500	6007500	-61.5262892607261	-36.0730262198487
5367500	6007500	-61.4708045966596	-36.073720081395
5372500	6007500	-61.4153180706227	-36.0743882681543
5377500	6007500	-61.3598297527556	-36.0750307774347
5382500	6007500	-61.3043397132126	-36.0756476066478
5387500	6007500	-61.2488480221617	-36.0762387533084
5392500	6007500	-61.1933547497838	-36.0768042150346
5397500	6007500	-61.1378599662725	-36.077343989548
5402500	6007500	-61.0823637418333	-36.0778580746735
5407500	6007500	-61.0268661466829	-36.0783464683394
5412500	6007500	-60.9713672510491	-36.0788091685775
5417500	6007500	-60.9158671251698	-36.079246173523
5422500	6007500	-60.8603658392928	-36.0796574814146
5427500	6007500	-60.8048634636751	-36.0800430905946
5432500	6007500	-60.7493600685819	-36.0804029995087
5437500	6007500	-60.6938557242871	-36.0807372067062
5442500	6007500	-60.6383505010716	-36.0810457108399
5447500	6007500	-60.5828444692236	-36.0813285106661
5452500	6007500	-60.5273376990374	-36.081585605045
5457500	6007500	-60.4718302608134	-36.08181699294
5462500	6007500	-60.4163222248571	-36.0820226734184
5467500	6007500	-60.3608136614788	-36.0822026456509
5472500	6007500	-60.3053046409931	-36.082356908912
5127500	6012500	-64.1283342531555	-35.9665835585089
5132500	6012500	-64.0730470394317	-35.9684760994814
5137500	6012500	-64.0177547047489	-35.9703432494029
5142500	6012500	-63.9624573178124	-35.9721850007999
5147500	6012500	-63.9071549473672	-35.9740013462987
5152500	6012500	-63.8518476621972	-35.9757922786265
5157500	6012500	-63.7965355311246	-35.9775577906108
5162500	6012500	-63.7412186230096	-35.9792978751799
5167500	6012500	-63.6858970067498	-35.9810125253626
5172500	6012500	-63.6305707512795	-35.9827017342887
5177500	6012500	-63.5752399255695	-35.9843654951886
5182500	6012500	-63.5199045986262	-35.9860038013938
5187500	6012500	-63.4645648394914	-35.9876166463368
5192500	6012500	-63.4092207172417	-35.9892040235512
5197500	6012500	-63.3538723009875	-35.9907659266716
5202500	6012500	-63.2985196598734	-35.9923023494339
5207500	6012500	-63.2431628630767	-35.9938132856754
5212500	6012500	-63.1878019798075	-35.9952987293347
5217500	6012500	-63.1324370793078	-35.9967586744516
5222500	6012500	-63.0770682308514	-35.9981931151678
5227500	6012500	-63.0216955037427	-35.9996020457263
5232500	6012500	-62.966318967317	-36.0009854604716
5237500	6012500	-62.910938690939	-36.0023433538504
5242500	6012500	-62.8555547440033	-36.0036757204105
5247500	6012500	-62.8001671959329	-36.004982554802
5252500	6012500	-62.7447761161793	-36.0062638517766
5257500	6012500	-62.6893815742218	-36.0075196061881
5262500	6012500	-62.6339836395668	-36.0087498129922
5267500	6012500	-62.5785823817475	-36.0099544672467
5272500	6012500	-62.523177870323	-36.0111335641114
5277500	6012500	-62.4677701748783	-36.0122870988484
5282500	6012500	-62.4123593650233	-36.0134150668218
5287500	6012500	-62.3569455103923	-36.0145174634982
5292500	6012500	-62.3015286806437	-36.0155942844463
5297500	6012500	-62.2461089454593	-36.0166455253373
5302500	6012500	-62.1906863745438	-36.0176711819448
5307500	6012500	-62.1352610376241	-36.0186712501447
5312500	6012500	-62.0798330044491	-36.0196457259157
5317500	6012500	-62.0244023447887	-36.0205946053388
5322500	6012500	-61.9689691284337	-36.0215178845976
5327500	6012500	-61.913533425195	-36.0224155599785
5332500	6012500	-61.8580953049029	-36.0232876278704
5337500	6012500	-61.802654837407	-36.024134084765
5342500	6012500	-61.7472120925753	-36.0249549272568
5347500	6012500	-61.6917671402937	-36.025750152043
5352500	6012500	-61.6363200504656	-36.0265197559237
5357500	6012500	-61.5808708930113	-36.0272637358018
5362500	6012500	-61.5254197378673	-36.0279820886833
5367500	6012500	-61.4699666549859	-36.0286748116768
5372500	6012500	-61.4145117143345	-36.0293419019942
5377500	6012500	-61.3590549858954	-36.0299833569501
5382500	6012500	-61.3035965396647	-36.0305991739625
5387500	6012500	-61.2481364456524	-36.0311893505521
5392500	6012500	-61.1926747738813	-36.0317538843428
5397500	6012500	-61.1372115943866	-36.0322927730618
5402500	6012500	-61.0817469772155	-36.0328060145392
5407500	6012500	-61.0262809924265	-36.0332936067084
5412500	6012500	-60.9708137100891	-36.0337555476059
5417500	6012500	-60.9153452002827	-36.0341918353715
5422500	6012500	-60.8598755330966	-36.0346024682481
5427500	6012500	-60.8044047786293	-36.0349874445821
5432500	6012500	-60.7489330069877	-36.0353467628228
5437500	6012500	-60.6934602882869	-36.0356804215232
5442500	6012500	-60.6379866926494	-36.0359884193393
5447500	6012500	-60.5825122902046	-36.0362707550305
5452500	6012500	-60.5270371510884	-36.0365274274596
5457500	6012500	-60.4715613454423	-36.0367584355926
5462500	6012500	-60.4160849434133	-36.0369637784991
5467500	6012500	-60.360608015153	-36.0371434553519
5472500	6012500	-60.3051306308171	-36.037297465427
5127500	6017500	-64.1259932350049	-35.9216397918157
5132500	6017500	-64.0707371597182	-35.9235292304123
5137500	6017500	-64.0154759749536	-35.9253933194375
5142500	6017500	-63.9602097492641	-35.9272320514354
5147500	6017500	-63.9049385512423	-35.9290454190503
5152500	6017500	-63.8496624495194	-35.9308334150271
5157500	6017500	-63.7943815127648	-35.9325960322104
5162500	6017500	-63.7390958096858	-35.9343332635456
5167500	6017500	-63.683805409027	-35.9360451020785
5172500	6017500	-63.6285103795696	-35.9377315409553
5177500	6017500	-63.5732107901308	-35.9393925734229
5182500	6017500	-63.5179067095636	-35.941028192829
5187500	6017500	-63.4625982067562	-35.9426383926217
5192500	6017500	-63.4072853506313	-35.9442231663504
5197500	6017500	-63.3519682101455	-35.9457825076651
5202500	6017500	-63.2966468542892	-35.9473164103169
5207500	6017500	-63.2413213520856	-35.9488248681578
5212500	6017500	-63.1859917725905	-35.9503078751411
5217500	6017500	-63.1306581848914	-35.9517654253213
5222500	6017500	-63.0753206581074	-35.9531975128539
5227500	6017500	-63.0199792613884	-35.954604131996
5232500	6017500	-62.9646340639146	-35.9559852771059
5237500	6017500	-62.909285134896	-35.9573409426434
5242500	6017500	-62.853932543572	-35.9586711231698
5247500	6017500	-62.7985763592105	-35.959975813348
5252500	6017500	-62.7432166511076	-35.9612550079426
5257500	6017500	-62.6878534885872	-35.9625087018196
5262500	6017500	-62.6324869410002	-35.963736889947
5267500	6017500	-62.577117077724	-35.9649395673946
5272500	6017500	-62.5217439681623	-35.9661167293338
5277500	6017500	-62.466367681744	-35.9672683710383
5282500	6017500	-62.410988287923	-35.9683944878835
5287500	6017500	-62.3556058561778	-35.9694950753468
5292500	6017500	-62.3002204560105	-35.9705701290077
5297500	6017500	-62.2448321569466	-35.9716196445479
5302500	6017500	-62.1894410285346	-35.9726436177512
5307500	6017500	-62.134047140345	-35.9736420445037
5312500	6017500	-62.07865056197	-35.9746149207934
5317500	6017500	-62.0232513630231	-35.9755622427112
5322500	6017500	-61.9678496131383	-35.9764840064498
5327500	6017500	-61.9124453819697	-35.9773802083045
5332500	6017500	-61.857038739191	-35.9782508446731
5337500	6017500	-61.8016297544946	-35.9790959120558
5342500	6017500	-61.7462184975916	-35.9799154070553
5347500	6017500	-61.6908050382109	-35.9807093263768
5352500	6017500	-61.6353894460988	-35.9814776668282
5357500	6017500	-61.5799717910182	-35.9822204253198
5362500	6017500	-61.5245521427485	-35.982937598865
5367500	6017500	-61.4691305710845	-35.9836291845793
5372500	6017500	-61.4137071458364	-35.9842951796814
5377500	6017500	-61.3582819368289	-35.9849355814925
5382500	6017500	-61.3028550139007	-35.9855503874366
5387500	6017500	-61.2474264469041	-35.9861395950407
5392500	6017500	-61.1919963057043	-35.9867032019344
5397500	6017500	-61.1365646601789	-35.9872412058503
5402500	6017500	-61.0811315802173	-35.9877536046238
5407500	6017500	-61.0256971357204	-35.9882403961933
5412500	6017500	-60.9702613965996	-35.9887015786001
5417500	6017500	-60.9148244327767	-35.9891371499885
5422500	6017500	-60.859386314183	-35.9895471086058
5427500	6017500	-60.8039471107591	-35.9899314528021
5432500	6017500	-60.748506892454	-35.9902901810308
5437500	6017500	-60.6930657292246	-35.9906232918481
5442500	6017500	-60.6376236910355	-35.9909307839135
5447500	6017500	-60.5821808478581	-35.9912126559893
5452500	6017500	-60.5267372696701	-35.9914689069411
5457500	6017500	-60.471293026455	-35.9916995357374
5462500	6017500	-60.4158481882016	-35.9919045414499
5467500	6017500	-60.3604028249034	-35.9920839232536
5472500	6017500	-60.3049570065579	-35.9922376804263
5127500	6022500	-64.1236573948516	-35.8766955545953
5132500	6022500	-64.0684323894888	-35.8785818942574
5137500	6022500	-64.0132022860892	-35.880442925782
5142500	6022500	-63.9579671530543	-35.8822786417314
5147500	6022500	-63.9027270588245	-35.8840890347677
5152500	6022500	-63.8474820718791	-35.8858740976531
5157500	6022500	-63.7922322607352	-35.8876338232496
5162500	6022500	-63.7369776939478	-35.8893682045197
5167500	6022500	-63.6817184401088	-35.8910772345259
5172500	6022500	-63.6264545678467	-35.8927609064309
5177500	6022500	-63.5711861458261	-35.8944192134981
5182500	6022500	-63.5159132427469	-35.896052149091
5187500	6022500	-63.4606359273441	-35.8976597066739
5192500	6022500	-63.4053542683872	-35.8992418798115
5197500	6022500	-63.3500683346795	-35.9007986621692
5202500	6022500	-63.2947781950577	-35.9023300475132
5207500	6022500	-63.2394839183914	-35.9038360297104
5212500	6022500	-63.1841855735826	-35.9053166027288
5217500	6022500	-63.1288832295649	-35.9067717606371
5222500	6022500	-63.0735769553034	-35.9082014976051
5227500	6022500	-63.0182668197937	-35.9096058079036
5232500	6022500	-62.9629528920618	-35.9109846859047
5237500	6022500	-62.9076352411633	-35.9123381260816
5242500	6022500	-62.8523139361829	-35.9136661230087
5247500	6022500	-62.796989046234	-35.9149686713618
5252500	6022500	-62.7416606404579	-35.9162457659181
5257500	6022500	-62.6863287880236	-35.9174974015563
5262500	6022500	-62.6309935581269	-35.9187235732563
5267500	6022500	-62.5756550199904	-35.9199242760999
5272500	6022500	-62.5203132428624	-35.9210995052703
5277500	6022500	-62.4649682960164	-35.9222492560525
5282500	6022500	-62.409620248751	-35.923373523833
5287500	6022500	-62.3542691703892	-35.9244723041005
5292500	6022500	-62.2989151302775	-35.9255455924449
5297500	6022500	-62.2435581977858	-35.9265933845585
5302500	6022500	-62.1881984423067	-35.9276156762353
5307500	6022500	-62.1328359332547	-35.9286124633712
5312500	6022500	-62.0774707400663	-35.9295837419642
5317500	6022500	-62.0221029321987	-35.9305295081143
5322500	6022500	-61.96673257913	-35.9314497580238
5327500	6022500	-61.9113597503579	-35.9323444879968
5332500	6022500	-61.8559845153997	-35.9332136944398
5337500	6022500	-61.8006069437918	-35.9340573738615
5342500	6022500	-61.7452271050886	-35.9348755228728
5347500	6022500	-61.6898450688625	-35.935668138187
5352500	6022500	-61.6344609047032	-35.9364352166196
5357500	6022500	-61.5790746822169	-35.9371767550886
5362500	6022500	-61.5236864710264	-35.9378927506143
5367500	6022500	-61.4682963407697	-35.9385832003195
5372500	6022500	-61.4129043611001	-35.9392481014295
5377500	6022500	-61.3575106016853	-35.939887451272
5382500	6022500	-61.3021151322072	-35.9405012472773
5387500	6022500	-61.2467180223611	-35.9410894869783
5392500	6022500	-61.1913193418549	-35.9416521680104
5397500	6022500	-61.1359191604092	-35.9421892881116
5402500	6022500	-61.0805175477563	-35.9427008451228
5407500	6022500	-61.0251145736398	-35.9431868369872
5412500	6022500	-60.9697103078139	-35.9436472617509
5417500	6022500	-60.914304820043	-35.9440821175626
5422500	6022500	-60.8588981801012	-35.944491402674
5427500	6022500	-60.8034904577715	-35.9448751154391
5432500	6022500	-60.7480817228457	-35.9452332543151
5437500	6022500	-60.6926720451231	-35.9455658178618
5442500	6022500	-60.637261494411	-35.9458728047417
5447500	6022500	-60.5818501405232	-35.9461542137203
5452500	6022500	-60.5264380532798	-35.9464100436658
5457500	6022500	-60.4710253025068	-35.9466402935494
5462500	6022500	-60.4156119580354	-35.946844962445
5467500	6022500	-60.3601980897016	-35.9470240495294
5472500	6022500	-60.3047837673452	-35.9471775540824
5127500	6027500	-64.1213267211029	-35.8317508473833
5132500	6027500	-64.0661327173022	-35.8336340915424
5137500	6027500	-64.0109336268663	-35.8354920689529
5142500	6027500	-63.9557295180453	-35.837324772195
5147500	6027500	-63.9005204591284	-35.8391321939485
5152500	6027500	-63.8453065184431	-35.8409143269931
5157500	6027500	-63.790087764355	-35.8426711642081
5162500	6027500	-63.7348642652672	-35.8444026985728
5167500	6027500	-63.6796360896195	-35.8461089231667
5172500	6027500	-63.6244033058882	-35.8477898311688
5177500	6027500	-63.5691659825857	-35.8494454158589
5182500	6027500	-63.5139241882594	-35.8510756706165
5187500	6027500	-63.4586779914917	-35.8526805889216
5192500	6027500	-63.4034274608994	-35.8542601643545
5197500	6027500	-63.3481726651329	-35.8558143905959
5202500	6027500	-63.292913672876	-35.8573432614271
5207500	6027500	-63.237650552845	-35.8588467707299
5212500	6027500	-63.1823833737887	-35.8603249124867
5217500	6027500	-63.1271122044874	-35.8617776807806
5222500	6027500	-63.0718371137525	-35.8632050697955
5227500	6027500	-63.0165581704262	-35.8646070738161
5232500	6027500	-62.9612754433805	-35.865983687228
5237500	6027500	-62.9059890015172	-35.8673349045179
5242500	6027500	-62.8506989137671	-35.8686607202732
5247500	6027500	-62.7954052490892	-35.8699611291828
5252500	6027500	-62.7401080764709	-35.8712361260362
5257500	6027500	-62.6848074649267	-35.8724857057246
5262500	6027500	-62.629503483498	-35.8737098632402
5267500	6027500	-62.5741962012527	-35.8749085936766
5272500	6027500	-62.5188856872844	-35.8760818922287
5277500	6027500	-62.4635720107121	-35.8772297541927
5282500	6027500	-62.4082552406795	-35.8783521749667
5287500	6027500	-62.3529354463544	-35.8794491500497
5292500	6027500	-62.2976126969284	-35.8805206750429
5297500	6027500	-62.2422870616162	-35.8815667456486
5302500	6027500	-62.1869586096551	-35.8825873576712
5307500	6027500	-62.1316274103045	-35.8835825070164
5312500	6027500	-62.0762935328451	-35.884552189692
5317500	6027500	-62.0209570465789	-35.8854964018075
5322500	6027500	-61.9656180208282	-35.8864151395741
5327500	6027500	-61.9102765249352	-35.8873083993051
5332500	6027500	-61.8549326282614	-35.8881761774158
5337500	6027500	-61.7995864001872	-35.8890184704231
5342500	6027500	-61.7442379101113	-35.8898352749462
5347500	6027500	-61.68888722745	-35.8906265877064
5352500	6027500	-61.6335344216371	-35.8913924055269
5357500	6027500	-61.5781795621226	-35.8921327253331
5362500	6027500	-61.522822718373	-35.8928475441526
5367500	6027500	-61.4674639598702	-35.8935368591151
5372500	6027500	-61.4121033561112	-35.8942006674527
5377500	6027500	-61.3567409766074	-35.8948389664996
5382500	6027500	-61.301376890884	-35.8954517536922
5387500	6027500	-61.24601116848	-35.8960390265695
5392500	6027500	-61.1906438789469	-35.8966007827726
5397500	6027500	-61.1352750918486	-35.897137020045
5402500	6027500	-61.0799048767608	-35.8976477362326
5407500	6027500	-61.0245333032703	-35.8981329292839
5412500	6027500	-60.9691604409748	-35.8985925972496
5417500	6027500	-60.9137863594818	-35.899026738283
5422500	6027500	-60.8584111284086	-35.8994353506398
5427500	6027500	-60.8030348173815	-35.8998184326783
5432500	6027500	-60.7476574960352	-35.9001759828591
5437500	6027500	-60.6922792340125	-35.9005079997457
5442500	6027500	-60.6369001009633	-35.9008144820038
5447500	6027500	-60.5815201665447	-35.9010954284019
5452500	6027500	-60.5261395004199	-35.901350837811
5457500	6027500	-60.4707581722577	-35.9015807092047
5462500	6027500	-60.4153762517324	-35.9017850416592
5467500	6027500	-60.3599938085229	-35.9019638343532
5472500	6027500	-60.304610912312	-35.9021170865684
5127500	6032500	-64.119001202206	-35.7868056707146
5132500	6032500	-64.0638381317568	-35.7886858227927
5137500	6032500	-64.0086699860345	-35.790540749466
5142500	6032500	-63.9534968331383	-35.7923704433326
5147500	6032500	-63.8983187412066	-35.7941748970901
5152500	6032500	-63.8431357784159	-35.7959541035354
5157500	6032500	-63.7879480129805	-35.7977080555652
